n1,n2
2641,2792
2641,3297
2641,2655
2641,4374
2641,4819
2642,2554
2642,1554
2642,2911
2642,2020
2642,3171
2642,4020
2642,1989
2642,1546
2643,3352
2643,3429
2643,3034
2643,1988
2643,991
2643,63
2643,3325
2643,3918
2643,3857
2643,2303
2643,612
2643,3462
2643,1636
2643,226
2643,617
2643,727
2643,4353
2644,2915
2644,200
2644,2966
2644,1891
2644,4090
2644,3839
2644,3212
2644,3353
2644,813
2644,691
2644,3620
2644,3061
2644,1010
2645,4935
2645,1423
2645,4675
2645,2249
2645,936
2645,2533
2645,3729
2645,942
2645,2938
2645,2247
2645,950
2646,1478
2646,1177
2646,870
2646,4570
2646,4307
2646,484
2646,4490
2646,3562
2646,3818
2646,1006
2646,2315
2646,696
2646,1698
2646,4921
2646,3381
2647,1415
2647,3257
2647,683
2647,1472
2647,490
2647,3020
2647,3452
2647,3964
2647,2637
2647,2369
2647,3175
2647,3542
2647,1421
2647,4052
2647,3436
2647,1928
2647,1559
2647,2449
2648,922
2648,3173
2648,2941
2648,208
2648,2096
2648,1003
2648,741
2648,3513
2648,1895
2648,1986
2648,3718
2649,3206
2649,2541
2649,1702
2649,4387
2649,151
2649,3851
2649,3421
2649,1467
2649,3186
2649,1581
2649,235
2649,4131
2649,2251
2650,461
2650,2672
2650,2451
2650,380
2650,3743
2650,4138
2650,4907
2650,1190
2650,1245
2651,2098
2651,1908
2651,957
2651,3233
2651,1169
2651,2550
2652,3680
2652,932
2652,377
2652,1874
2652,1294
2652,2520
2652,2447
2652,3965
2652,3697
2653,509
2653,4421
2653,2367
2653,1100
2653,4779
2653,2132
2653,319
2653,197
2653,1924
2654,4690
2654,372
2655,2721
2655,515
2655,2867
2655,2648
2655,4163
2655,96
2655,788
2655,1523
2655,4716
2655,350
2655,209
2656,3256
2656,1437
2656,3107
2656,2724
2656,302
2656,4425
2656,1070
2656,274
2656,3500
2656,1068
2657,3472
2657,2868
2657,2596
2657,437
2657,4089
2657,378
2657,2523
2657,2766
2657,3875
2657,2901
2657,4151
2657,16
2658,4544
2658,3177
2658,2070
2658,3126
2658,4722
2658,4219
2658,588
2658,4729
2658,63
2658,3463
2658,2785
2659,1796
2659,4307
2659,357
2659,2256
2659,5000
2659,3199
2659,2821
2659,4951
2659,1594
2659,2086
2659,951
2659,246
2659,3205
2660,1276
2660,4493
2660,2640
2660,3672
2660,4794
2660,4516
2660,284
2660,2282
2660,1696
2661,613
2661,2149
2661,3059
2661,4953
2661,1390
2661,4256
2661,4670
2661,327
2661,1869
2661,3791
2661,823
2661,4118
2661,4091
2661,2254
2661,1216
2662,3448
2662,987
2662,606
2662,609
2662,512
2662,4198
2662,1746
2662,2311
2662,3734
2662,4618
2662,293
2662,2951
2662,1192
2662,1435
2662,989
2662,1034
2663,1190
2663,1990
2663,3299
2663,821
2663,4276
2663,4138
2663,4506
2663,443
2663,2585
2663,1757
2663,3707
2663,72
2663,2580
2664,341
2664,1692
2664,4254
2664,4329
2664,2756
2664,4517
2664,1120
2665,4070
2665,3719
2665,69
2665,3025
2665,568
2665,445
2665,2567
2665,2028
2665,509
2665,4214
2665,714
2665,2935
2665,630
2665,181
2665,151
2665,2251
2665,535
2666,3377
2666,3363
2666,812
2666,4788
2666,2218
2666,2870
2666,1877
2666,183
2666,2647
2667,2452
2667,4871
2667,4413
2667,2793
2667,768
2667,4462
2667,3185
2667,2397
2667,4374
2667,2871
2667,2031
2667,1207
2668,2797
2668,2097
2668,3686
2668,1768
2668,4511
2668,3175
2668,4583
2668,1700
2668,3887
2668,1950
2669,1513
2669,1810
2669,2698
2669,1373
2669,254
2669,4589
2669,1837
2669,365
2669,1295
2670,3740
2670,4130
2670,1201
2670,4061
2670,371
2670,592
2670,4306
2671,942
2671,4152
2671,763
2671,2854
2671,4983
2671,2976
2671,3842
2671,3381
2671,3740
2672,730
2673,660
2673,3527
2673,3918
2673,2283
2673,4317
2673,2084
2673,550
2673,539
2673,1715
2673,1700
2674,4833
2674,2877
2674,3543
2674,4512
2674,3696
2674,3978
2674,2284
2674,353
2675,4613
2675,347
2675,4070
2675,2957
2675,2743
2675,182
2676,2600
2676,146
2676,3231
2676,1102
2676,2171
2676,4491
2676,4737
2676,2236
2676,120
2677,2439
2677,1840
2677,1791
2677,1859
2677,1106
2678,3690
2678,4339
2678,3278
2678,4015
2678,2605
2678,1785
2678,4043
2678,3763
2678,879
2678,4453
2678,2334
2678,2509
2678,1507
2678,2049
2678,1917
2679,1216
2679,3926
2679,187
2679,1739
2679,745
2679,4637
2679,1826
2679,4825
2680,4203
2680,252
2680,2405
2680,337
2680,4186
2680,4329
2680,1043
2680,105
2680,4709
2680,483
2680,4752
2680,4738
2680,884
2680,4206
2681,2128
2681,4061
2681,1736
2682,26
2682,1480
2682,1707
2682,1219
2682,699
2682,1129
2682,2566
2683,638
2683,2802
2683,4488
2683,279
2683,644
2683,248
2683,3802
2683,3684
2684,3954
2684,1523
2684,1579
2684,1695
2684,4648
2684,1359
2684,3132
2684,1958
2684,4330
2684,1602
2684,3392
2684,4838
2684,4525
2684,2347
2684,3557
2685,1580
2685,1120
2685,3928
2685,3964
2685,1828
2685,534
2685,1781
2686,4124
2686,2034
2686,3793
2686,3233
2686,1288
2686,2536
2686,1116
2686,4090
2686,803
2687,4977
2687,819
2687,2171
2687,4940
2687,1336
2687,1939
2687,480
2687,25
2687,2917
2687,4801
2687,4913
2688,1320
2688,1006
2688,3749
2688,2310
2688,878
2688,2591
2688,2957
2688,262
2688,3993
2688,925
2688,2644
2689,1775
2689,2501
2689,2581
2689,1894
2689,3713
2689,3086
2689,4788
2689,4302
2689,594
2689,4306
2689,3685
2689,4667
2689,1978
2689,501
2689,4038
2689,1240
2690,2588
2690,4114
2690,3137
2690,2221
2690,600
2690,550
2691,2355
2691,4807
2691,3274
2691,608
2691,3426
2691,4913
2691,2060
2691,3767
2691,4185
2691,4814
2691,3688
2691,3639
2691,2313
2691,1543
2692,3177
2692,4328
2692,428
2692,1738
2692,3543
2692,1262
2692,2966
2692,3610
2692,4315
2692,1501
2692,965
2692,1062
2692,2343
2692,3679
2692,3834
2692,2848
2692,938
2693,1578
2693,2487
2693,4003
2693,1934
2693,3522
2693,1137
2693,3030
2693,1753
2693,2760
2693,3760
2694,1178
2694,4484
2694,1726
2694,1823
2694,290
2694,767
2694,2416
2694,511
2694,325
2694,4833
2695,1676
2695,801
2695,3869
2695,3069
2695,264
2695,1436
2695,4003
2695,2529
2695,1207
2695,635
2695,2851
2695,4471
2696,3488
2696,1308
2696,2393
2696,2642
2696,3685
2696,3589
2696,4080
2696,1406
2696,2429
2696,2441
2696,3875
2696,2595
2697,653
2697,1651
2697,2881
2697,4665
2697,246
2697,1165
2697,3421
2697,4764
2697,4586
2697,3858
2697,4045
2698,1695
2698,4785
2698,2088
2698,4115
2698,595
2698,1404
2698,580
2698,2278
2698,2635
2698,3172
2698,1566
2698,2051
2698,4487
2698,261
2699,1108
2699,3176
2699,1641
2699,3501
2699,1713
2699,3409
2699,3111
2699,3977
2699,4270
2699,2747
2700,525
2700,4251
2700,3599
2700,128
2700,1665
2700,2596
2701,2782
2701,257
2701,1212
2701,1256
2701,3179
2701,2832
2701,3165
2701,721
2701,1947
2701,1198
2701,4375
2701,2879
2701,2978
2701,3580
2702,3748
2702,3735
2702,4124
2702,986
2702,4114
2702,4688
2702,3239
2702,723
2702,2979
2702,4000
2702,744
2702,1314
2703,3104
2703,4939
2703,2915
2703,1725
2703,2590
2703,2082
2704,4747
2704,820
2704,4642
2704,3047
2704,2372
2704,2950
2704,645
2705,3678
2705,3563
2705,1237
2705,3684
2705,2780
2705,3695
2705,998
2705,4155
2705,591
2705,901
2705,1125
2706,1042
2706,2164
2706,1464
2706,1444
2706,2229
2706,1381
2706,734
2706,1013
2706,1635
2706,4943
2706,2758
2706,3624
2706,1747
2707,1764
2707,2044
2707,2609
2707,4288
2707,4503
2707,4070
2708,2865
2708,1410
2708,184
2708,2479
2708,912
2708,3898
2708,1075
2708,4697
2708,2349
2708,1031
2708,4299
2708,2777
2708,3892
2708,711
2708,1890
2708,4570
2709,4842
2709,3577
2709,1765
2710,1680
2710,1320
2710,2448
2710,1826
2710,4652
2711,1203
2711,3583
2711,4481
2711,3746
2711,365
2711,134
2711,2939
2711,2906
2711,2594
2711,1789
2711,4405
2711,4092
2711,4757
2711,3060
2711,1520
2711,2783
2711,2942
2711,3920
2711,4888
2712,632
2712,2850
2712,4707
2712,3151
2712,4346
2712,1855
2712,4705
2712,138
2712,4122
2712,1340
2712,2949
2712,4624
2713,1421
2713,2094
2713,2322
2713,3713
2713,4014
2713,3757
2713,3485
2713,3669
2713,4620
2714,2909
2714,1832
2714,3015
2714,3120
2714,3816
2714,525
2714,1773
2714,2995
2714,503
2714,93
2714,4997
2714,4262
2714,1011
2714,3782
2714,4312
2714,4151
2715,3273
2715,4903
2715,2568
2715,2827
2715,3069
2715,4631
2715,1481
2715,4640
2715,571
2715,3228
2715,4201
2715,1655
2716,649
2716,68
2716,1404
2716,1262
2716,4303
2716,3650
2716,1442
2716,4571
2716,202
2716,2930
2717,4694
2717,4721
2717,923
2717,848
2717,747
2717,746
2717,3080
2717,1302
2718,4287
2718,621
2718,3645
2718,219
2718,4347
2718,4270
2719,4150
2719,112
2719,1639
2719,3170
2719,3312
2719,4768
2719,726
2719,2321
2719,4170
2720,4351
2720,3568
2720,4626
2720,804
2720,3599
2720,3320
2720,3315
2720,3513
2720,496
2720,1172
2720,4149
2720,799
2720,2293
2720,2746
2721,4960
2721,1667
2721,4775
2721,3456
2721,3907
2721,3266
2722,3068
2722,2687
2722,1340
2722,9
2722,1028
2722,3969
2722,2678
2722,3777
2722,3801
2722,4161
2722,4138
2722,136
2722,2650
2722,4338
2723,1716
2723,4846
2723,4771
2723,2040
2723,3492
2723,2190
2723,1100
2723,797
2724,3812
2724,397
2724,1885
2724,201
2724,749
2724,2002
2724,3688
2724,4192
2724,2027
2724,2065
2724,3479
2725,1678
2725,4671
2725,1248
2725,2351
2725,1012
2725,777
2725,3050
2725,1840
2725,3704
2726,4526
2726,4725
2726,1190
2726,1001
2726,3949
2726,30
2726,337
2726,3667
2726,4229
2727,2604
2727,4148
2727,912
2727,126
2727,3536
2727,3148
2727,3571
2727,1162
2727,1755
2727,1537
2727,2075
2727,4913
2727,165
2727,3489
2727,2337
2727,2574
2727,3972
2727,4329
2728,345
2728,3486
2728,3903
2728,2766
2728,3979
2728,4467
2728,4069
2728,4167
2728,2337
2728,1654
2728,4162
2729,681
2729,4982
2729,290
2729,2121
2729,417
2729,122
2729,4449
2729,422
2729,3236
2729,2261
2729,4312
2729,3717
2729,572
2729,1699
2729,4863
2730,115
2730,4676
2730,4514
2730,4281
2730,2931
2730,1063
2730,2178
2730,3979
2730,1217
2730,3138
2731,4354
2731,3209
2731,4504
2731,4932
2731,4073
2731,1456
2731,2228
2732,1824
2732,4698
2732,250
2732,1996
2732,913
2732,4326
2732,442
2733,1002
2733,1680
2733,1274
2733,835
2733,321
2733,3612
2733,2190
2733,4465
2733,715
2734,2777
2734,2969
2734,259
2734,4262
2734,62
2734,4234
2734,2381
2734,1657
2734,2337
2734,4753
2734,2597
2734,1430
2734,3892
2734,3782
2734,2664
2734,131
2734,2471
2734,1874
2734,4887
2734,2708
2734,3334
2735,1851
2735,1888
2735,2469
2735,2380
2735,1926
2735,286
2735,3809
2735,2766
2735,4588
2735,1641
2736,3511
2736,1405
2736,1666
2736,2705
2736,4691
2736,2615
2736,2218
2737,4167
2737,2619
2737,4556
2737,3049
2737,757
2737,3813
2737,3965
2737,1394
2737,3058
2737,2479
2737,2104
2737,2226
2737,4901
2738,3408
2738,4956
2738,3948
2738,3439
2738,2531
2738,4006
2738,4733
2738,1466
2738,4375
2738,4952
2739,2319
2739,4275
2739,2079
2739,1405
2739,121
2739,1188
2739,1058
2740,57
2740,3664
2740,4174
2740,3488
2740,1922
2741,2331
2741,3815
2741,1412
2741,4323
2741,2322
2741,1817
2741,699
2741,4812
2741,1397
2741,1597
2741,3302
2741,3770
2741,2400
2741,3175
2742,108
2742,3404
2742,2584
2742,2165
2742,4370
2742,1785
2742,1206
2743,4185
2743,3375
2743,4198
2743,4653
2743,3174
2743,3008
2744,1052
2744,638
2744,1569
2744,3868
2744,4764
2744,4923
2744,3989
2745,3553
2745,2353
2745,1157
2745,5
2745,2699
2745,4342
2745,1780
2745,513
2745,4280
2746,960
2746,2298
2746,1073
2746,1873
2746,1567
2746,2349
2746,2720
2746,1648
2746,3598
2746,613
2746,1
2747,3004
2747,4997
2747,2880
2747,2293
2747,247
2747,1628
2747,80
2747,2774
2747,2837
2747,2487
2747,4366
2747,2224
2748,2634
2748,4900
2748,4712
2748,193
2748,4037
2748,992
2748,1273
2749,2872
2749,1532
2749,1401
2749,4861
2749,2519
2749,4734
2750,1546
2750,3648
2750,4607
2750,915
2750,1257
2750,3995
2750,3918
2750,2100
2751,1762
2751,1247
2751,4731
2751,3952
2751,3879
2751,1506
2751,1117
2751,1815
2751,2098
2751,1941
2751,2336
2751,447
2752,4788
2752,1914
2752,1158
2752,683
2752,2299
2753,344
2753,4413
2753,295
2753,20
2753,472
2753,3795
2753,3366
2753,53
2753,383
2753,2377
2753,147
2753,1655
2754,602
2754,1646
2754,2007
2754,1614
2754,3775
2754,4754
2754,2475
2755,4348
2755,3800
2755,4509
2755,4231
2756,822
2756,1563
2756,3782
2756,2855
2756,196
2756,4492
2756,4148
2756,1494
2756,1177
2756,3704
2756,268
2757,3554
2757,2357
2757,508
2757,3251
2757,1737
2757,2721
2757,1461
2758,1769
2758,4397
2758,3531
2758,4438
2758,3389
2758,4758
2758,3134
2758,248
2758,1462
2758,2912
2758,2870
2758,2510
2758,2798
2759,1146
2759,1275
2759,4626
2759,4889
2759,1313
2759,1066
2759,1873
2759,1375
2759,4862
2759,3495
2759,814
2759,741
2760,1850
2760,2510
2760,16
2760,2797
2760,1911
2760,3524
2760,893
2760,2447
2760,683
2760,3874
2760,1071
2760,97
2760,1549
2760,828
2761,69
2761,4757
2761,3927
2761,461
2761,2056
2761,2179
2761,3992
2762,4119
2762,4963
2762,4709
2762,1521
2762,2359
2762,292
2762,2516
2762,2962
2762,3012
2763,4863
2763,1761
2763,4824
2763,2297
2763,4109
2763,4433
2763,3126
2763,2546
2763,4430
2763,4132
2764,1611
2764,1966
2764,928
2764,4541
2764,4547
2764,2037
2764,2015
2764,2079
2764,3193
2764,2745
2765,3318
2765,681
2765,1242
2765,265
2765,361
2765,4750
2765,4400
2766,4069
2766,3120
2766,3178
2766,3536
2766,16
2766,3795
2766,3401
2766,2734
2766,714
2766,2518
2766,4374
2766,1746
2766,1162
2766,1277
2766,2596
2767,1493
2767,4090
2767,2876
2767,2115
2767,3097
2767,4055
2767,4810
2768,2046
2768,1664
2768,917
2768,858
2768,4858
2768,4806
2769,4992
2769,3488
2769,4052
2769,1274
2769,2767
2769,1390
2769,3109
2770,1411
2770,979
2770,2525
2770,4405
2770,2303
2770,346
2770,1983
2770,2144
2771,2665
2771,1900
2771,944
2771,3816
2771,4314
2771,1557
2771,3732
2771,131
2771,3961
2771,4700
2771,1239
2771,3841
2771,576
2771,799
2771,2905
2772,663
2772,1971
2772,4227
2772,42
2772,1154
2772,4268
2772,3015
2772,4416
2773,861
2773,4364
2773,3257
2773,1741
2773,3693
2773,2965
2773,2144
2773,2442
2773,199
2773,4638
2774,4153
2774,2680
2774,3121
2774,623
2774,4822
2774,2587
2774,221
2775,3432
2775,3286
2775,1375
2775,3547
2775,3027
2775,2790
2775,1152
2775,3191
2775,2032
2775,4072
2775,3372
2775,1863
2775,2422
2776,2712
2776,4609
2776,4949
2776,3945
2776,524
2776,2584
2776,3651
2776,4725
2776,281
2776,1340
2776,3259
2777,4529
2777,3145
2777,4908
2777,938
2777,3679
2777,4203
2777,2217
2777,4619
2777,3207
2777,4455
2778,802
2778,1120
2778,3265
2778,4753
2778,4256
2778,374
2778,4280
2778,4434
2778,339
2778,2910
2779,4467
2779,3772
2779,497
2779,2651
2779,1721
2779,3382
2779,1031
2779,2383
2780,3381
2780,4319
2780,343
2780,4958
2780,2870
2780,4738
2780,3156
2780,4583
2780,3539
2780,3314
2780,401
2780,1472
2780,594
2780,1775
2780,1052
2780,3331
2780,4169
2780,4083
2781,3546
2781,8
2781,4693
2781,2010
2781,4394
2782,2499
2782,480
2782,4675
2782,3256
2782,1470
2782,4903
2782,1076
2783,204
2783,3932
2783,2395
2783,1538
2783,3764
2783,3690
2783,3009
2783,1882
2783,2276
2783,3951
2784,2200
2784,4948
2784,3012
2784,808
2784,3067
2784,36
2784,1895
2784,2626
2784,4240
2784,2770
2784,1993
2784,2508
2785,4391
2785,2331
2785,2054
2785,111
2785,4668
2785,2713
2785,4169
2785,1965
2785,3030
2785,277
2785,4142
2785,2637
2785,1029
2786,3931
2786,1860
2786,2938
2786,3722
2786,1966
2786,4312
2786,4093
2786,1437
2786,255
2786,3155
2787,3286
2787,2350
2787,3990
2787,1094
2787,4119
2787,2914
2787,1128
2787,1268
2787,3134
2788,4324
2788,1456
2788,4549
2788,2126
2788,1323
2788,1877
2788,309
2789,130
2789,4185
2789,1701
2789,1139
2789,3701
2789,3193
2789,4056
2789,220
2789,2090
2789,1181
2789,528
2789,1202
2790,3188
2790,1723
2790,1544
2790,2053
2790,407
2790,3022
2790,231
2790,4522
2790,860
2790,4731
2790,3806
2790,4222
2790,4462
2790,2832
2790,3461
2790,2891
2790,3600
2791,31
2791,320
2791,4360
2791,3593
2791,4186
2792,1393
2792,1921
2792,381
2792,2886
2792,706
2792,2357
2792,1548
2792,4371
2792,1286
2792,3150
2792,258
2792,61
2792,471
2792,269
2792,3185
2792,3393
2793,4451
2793,4102
2793,614
2793,902
2793,3312
2793,2658
2793,4902
2793,2925
2793,3997
2793,4569
2794,1472
2794,4657
2794,3127
2794,4974
2794,1034
2794,3253
2794,4929
2794,1578
2795,1880
2795,162
2795,2007
2795,481
2795,437
2795,2222
2795,2646
2795,1708
2795,3649
2795,1392
2795,718
2795,1562
2796,2964
2796,2788
2796,4530
2796,302
2796,1157
2796,1947
2796,3196
2797,29
2797,2955
2797,4668
2797,1776
2797,2948
2797,4848
2797,4524
2797,2174
2797,2693
2797,1243
2797,2154
2797,2680
2797,4788
2798,1472
2798,918
2798,4117
2798,1753
2798,1697
2798,2444
2798,2955
2798,1742
2798,3850
2798,1260
2798,2546
2798,673
2798,2685
2798,1252
2798,3787
2799,3261
2799,3776
2799,492
2799,928
2799,703
2799,1980
2800,54
2800,690
2800,3974
2800,4790
2800,560
2800,3227
2800,3699
2800,3736
2800,2559
2800,1715
2800,3700
2801,4982
2801,1202
2801,4472
2801,4669
2801,1953
2801,2176
2801,1167
2801,1513
2801,4824
2801,4687
2801,4911
2801,1683
2801,2966
2801,2920
2802,1914
2802,3686
2802,2274
2802,1397
2802,2482
2802,4198
2802,1324
2802,3256
2802,593
2802,4022
2802,141
2802,4891
2802,700
2802,2151
2803,1194
2803,2954
2803,4961
2803,2405
2803,2987
2803,3184
2803,3872
2803,3314
2803,4795
2803,4721
2803,4578
2804,1455
2804,67
2804,2851
2804,912
2804,4295
2804,2788
2804,406
2804,87
2804,3060
2804,2923
2804,2057
2804,1037
2805,3313
2805,1676
2805,2109
2805,2632
2805,4341
2805,20
2805,1323
2805,4761
2805,4372
2805,648
2805,1072
2805,1494
2805,1207
2805,3878
2805,1391
2805,134
2805,4079
2805,581
2805,391
2806,1345
2806,1666
2806,297
2806,2350
2806,4698
2807,3776
2807,995
2807,3768
2807,3828
2807,1041
2807,545
2807,1594
2807,2920
2807,4210
2807,3268
2807,4958
2807,1066
2807,1933
2807,3168
2807,1508
2808,3776
2808,583
2808,4494
2808,1514
2808,3589
2808,3021
2808,3213
2808,2948
2808,3727
2808,2248
2808,4747
2809,3996
2809,2846
2809,3044
2809,888
2809,2947
2809,2728
2809,2995
2809,4781
2809,2436
2809,778
2809,4303
2809,1410
2809,1088
2810,1933
2810,4819
2810,1151
2810,751
2810,3313
2810,2078
2810,3391
2810,1528
2810,4720
2810,301
2810,618
2810,832
2810,2571
2810,297
2810,4329
2811,1126
2811,3902
2811,2329
2811,2472
2811,1241
2811,2484
2811,2127
2811,815
2811,2013
2811,2116
2812,3750
2812,3068
2812,3415
2812,4828
2812,3860
2812,2991
2812,1557
2812,4293
2812,1532
2812,4173
2812,2587
2812,396
2812,4048
2812,4567
2812,1340
2812,3915
2812,4928
2813,1252
2813,1421
2813,1802
2813,1043
2813,918
2813,3872
2813,3377
2813,4911
2813,3720
2813,4784
2813,3641
2814,4029
2814,4499
2814,803
2814,4412
2814,818
2814,262
2814,368
2814,927
2814,2295
2814,2958
2814,692
2814,4098
2815,2271
2815,126
2815,101
2815,1434
2815,3744
2815,4269
2816,4428
2816,1621
2816,3602
2816,2875
2816,4240
2816,2242
2817,3928
2817,4618
2817,2999
2817,870
2817,3935
2817,3247
2817,3964
2817,3713
2817,525
2817,800
2817,4929
2817,475
2817,30
2817,609
2818,1680
2818,3578
2818,2057
2818,424
2818,3149
2818,500
2818,1839
2818,3633
2818,4864
2818,3712
2818,2900
2819,3826
2819,2289
2819,1174
2819,1391
2819,781
2819,4062
2819,4102
2819,4071
2819,557
2819,1417
2819,4871
2820,2339
2820,3940
2820,1648
2820,489
2820,2263
2820,4931
2820,4387
2821,998
2821,2989
2821,4659
2821,1966
2821,1825
2822,323
2822,1956
2822,2331
2822,2501
2822,2350
2822,524
2822,3030
2822,3673
2823,92
2823,1027
2823,3499
2823,3214
2823,571
2823,4147
2823,905
2823,3632
2823,3105
2823,4799
2823,189
2823,2408
2823,4691
2823,1925
2824,948
2824,3490
2824,1377
2824,3675
2824,2621
2824,4021
2825,2021
2825,933
2825,3551
2825,784
2825,524
2825,4359
2825,1397
2825,4618
2825,1631
2825,1046
2825,700
2825,4117
2825,2141
2825,4081
2825,3752
2825,4793
2825,1829
2825,4019
2825,3614
2825,4620
2825,177
2826,2297
2826,460
2826,4484
2826,767
2826,4650
2826,3136
2826,1643
2826,4404
2826,2272
2826,4487
2826,486
2826,736
2826,901
2827,105
2827,4965
2827,891
2827,1118
2827,3077
2827,2546
2827,2244
2828,846
2828,1818
2828,3387
2828,1070
2828,1221
2828,458
2828,4375
2828,381
2828,3610
2828,3541
2828,3082
2828,3543
2829,1298
2829,2463
2829,3394
2829,2070
2829,3729
2829,137
2829,2803
2829,55
2829,2990
2829,4703
2829,2398
2829,1964
2830,2933
2830,4466
2830,3084
2830,2445
2830,1039
2830,2358
2830,2651
2831,3241
2831,3562
2831,3947
2831,3291
2831,1715
2831,3651
2831,1235
2831,1294
2831,4619
2831,437
2831,2047
2831,3796
2831,2518
2832,1072
2832,3329
2832,1184
2832,3952
2832,640
2832,1435
2832,4332
2832,3694
2832,1424
2832,3576
2832,2177
2832,37
2832,4329
2832,1151
2832,3391
2832,1579
2832,465
2832,4125
2833,3215
2833,1666
2833,1448
2833,1238
2833,3189
2833,3677
2833,4726
2833,1268
2834,257
2834,4704
2834,3220
2834,4724
2834,1762
2834,398
2834,2944
2835,3216
2835,986
2835,3664
2835,161
2835,2773
2835,2066
2835,100
2835,1069
2835,3933
2835,4716
2835,2432
2835,2933
2835,2345
2836,2259
2836,925
2836,1758
2836,501
2836,2798
2836,2104
2836,2069
2836,4413
2836,812
2836,4752
2837,1312
2837,2670
2837,4134
2837,4740
2838,2289
2838,4176
2838,349
2838,1739
2838,3977
2838,4386
2838,2397
2838,2247
2838,706
2838,899
2838,4737
2838,3894
2839,1990
2839,2982
2839,3590
2839,426
2839,2469
2839,4418
2839,1650
2839,2115
2839,1888
2839,2323
2839,2581
2840,2423
2840,996
2840,304
2840,968
2840,3212
2840,1352
2840,4470
2840,63
2840,1290
2840,3944
2840,466
2840,499
2840,4301
2841,1448
2841,4853
2841,1720
2841,3873
2841,3892
2841,1314
2842,4652
2842,3120
2842,4065
2842,1912
2842,320
2842,3751
2842,2523
2842,454
2842,3058
2842,2976
2842,3110
2842,1708
2842,2947
2842,2795
2842,3875
2842,1218
2842,229
2842,1174
2842,4408
2842,2730
2842,3680
2842,3595
2842,377
2843,1123
2843,2563
2843,381
2843,3998
2843,318
2843,1231
2843,2124
2843,1902
2844,1407
2844,3595
2844,2518
2844,841
2844,3697
2844,1294
2844,128
2844,876
2844,4370
2844,3401
2844,2959
2844,2247
2844,2970
2845,2589
2845,1692
2845,3210
2845,3292
2845,207
2845,2740
2845,746
2845,1922
2845,2011
2845,733
2846,3281
2846,4428
2846,3200
2846,3137
2846,1341
2846,484
2846,2395
2846,2424
2846,2262
2846,4841
2846,3426
2846,184
2846,3346
2846,3472
2846,1708
2846,1291
2846,4416
2847,166
2847,4369
2847,2196
2847,1614
2847,4109
2847,4979
2847,4905
2847,1458
2847,2525
2847,3550
2847,3535
2847,3139
2847,416
2848,4684
2848,727
2848,4277
2848,1313
2848,1589
2848,132
2848,3066
2848,4415
2848,37
2848,4822
2849,1977
2849,3419
2849,4236
2849,1525
2849,3320
2850,104
2850,4725
2850,439
2850,34
2850,4565
2850,4453
2850,3967
2850,3757
2850,3849
2850,4047
2850,3651
2850,1250
2851,4339
2851,2692
2851,4714
2851,493
2851,4960
2851,2761
2851,2434
2851,4453
2852,2107
2852,2532
2852,4680
2852,812
2852,1032
2852,1804
2852,1951
2852,2462
2852,866
2853,988
2853,2249
2853,4890
2853,2196
2853,2455
2853,2154
2853,3904
2853,3489
2853,4906
2853,3536
2853,798
2854,3341
2854,3113
2854,1610
2855,3794
2855,4658
2855,230
2855,652
2855,4948
2855,2882
2855,3110
2855,4984
2855,3401
2855,627
2855,1326
2855,162
2855,776
2856,4224
2856,686
2856,1150
2856,316
2856,1590
2856,314
2856,3160
2856,808
2856,2160
2856,960
2856,359
2856,4492
2857,1481
2857,4769
2857,3771
2857,2808
2857,4590
2857,4228
2857,1708
2857,3587
2858,440
2858,599
2858,441
2858,4484
2858,272
2858,2934
2858,1881
2858,2610
2858,1287
2858,968
2858,2247
2858,1805
2858,3875
2858,3223
2858,4367
2859,644
2859,1850
2859,4141
2859,4198
2859,4052
2859,3713
2859,629
2859,2666
2859,2797
2859,609
2859,4545
2859,4406
2860,3475
2860,2378
2860,558
2860,521
2860,4694
2860,2173
2860,541
2860,1845
2860,3315
2861,1059
2861,4275
2861,468
2861,3451
2861,1024
2861,4578
2861,3251
2861,1895
2862,74
2862,3143
2862,1911
2862,4874
2862,2975
2862,1388
2862,1020
2862,129
2862,2740
2863,4403
2863,3839
2863,4168
2863,1511
2863,4910
2863,1936
2863,1613
2863,4166
2864,1342
2864,359
2864,1623
2864,1354
2864,426
2864,1190
2864,863
2864,4215
2865,341
2865,1227
2865,415
2865,4735
2865,3875
2865,1378
2865,2646
2865,4602
2865,3781
2865,1031
2865,2315
2865,932
2865,1086
2866,294
2866,2256
2866,171
2866,944
2866,1304
2866,2308
2866,512
2866,674
2866,2263
2866,321
2867,1532
2867,4161
2867,3748
2867,900
2867,2655
2867,1289
2867,301
2868,3970
2868,3044
2868,1075
2868,1006
2868,3155
2868,2520
2868,992
2868,988
2868,3604
2868,2230
2868,3125
2868,2756
2869,1443
2869,2230
2869,1756
2869,3588
2869,326
2869,1721
2869,3396
2869,1834
2869,1804
2869,4383
2869,1341
2869,3404
2869,1996
2869,4416
2870,2353
2870,337
2870,205
2870,1414
2870,48
2870,4560
2870,3669
2870,2261
2870,2054
2870,978
2870,1260
2870,1096
2870,2293
2871,2792
2871,3335
2871,1640
2871,3772
2871,4196
2871,3613
2871,383
2872,2731
2872,2621
2872,1532
2872,531
2872,1868
2872,4996
2872,1437
2872,2089
2872,190
2872,362
2872,4141
2872,2542
2873,3717
2873,2374
2873,2437
2873,2705
